WDDPK3JA7KF159637,//atcimages.kbb.com/hn/c/58fe61a5179f40b0a8d212964ee51ce2.jpg,Used 2019 Mercedes-Benz SLC 300,50990,Carvana - Touchless Delivery to Your Home,Mercedes-Benz,SLC 300,2019,2 wheel drive - rear,4-Cylinder Turbo,Automatic,White,"22,122",Convertible,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=615546965,Gasoline,23 City / 32 Highway,"Location: Chicago, IL. This 2019 Mercedes-Benz SLC 300 includes ABS (4-Wheel), AM/FM/HD Radio, Air Conditioning, Alarm System, Backup Camera, Bluetooth Wireless, CD/MP3 (Single Disc), Cruise Control, Daytime Running Lights is listed on kbb.com for $50990, Brake Assist, Luxury, Moonroof, Remote Engine Start, WiFi Hotspot"
1GYKPCRS6LZ114850,//atcimages.kbb.com/hn/c/9f52c751ee1b4c8186e28f5fd4a2ed7a.jpg,Used 2020 Cadillac XT6 Premium Luxury,50990,Carvana - Touchless Delivery to Your Home,Cadillac,XT6,2020,2 wheel drive - front,6-Cylinder,Automatic,Black,"21,080",Sport Utility,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=609436877,Gasoline,18 City / 25 Highway,"Location: Chicago, IL. This 2020 Cadillac XT6 includes 7-Passenger Seating, ABS (4-Wheel), AM/FM Stereo, Air Conditioning, Alarm System, Alloy Wheels, Backup Camera, Bose Premium Sound, Cruise Control is listed on kbb.com for $50990, Blind Spot Alert, Brake Assist, Keyless Start, Lane Departure Warning, Luxury, Moonroof, Remote Engine Start, WiFi Hotspot"
1GNSKHKC3LR270503,//atcimages.kbb.com/hn/c/649a521db04745548796355d00cfcf61.jpg,Used 2020 Chevrolet Suburban LT,53590,Carvana - Touchless Delivery to Your Home,Chevrolet,Suburban,2020,4 wheel drive,8-Cylinder,Automatic,Gray,"64,749",Sport Utility,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=616325482,Gasoline,14 City / 21 Highway,"Location: Chicago, IL. This 2020 Chevrolet Suburban includes ABS (4-Wheel), AM/FM/HD Radio, Air Conditioning, Alloy Wheels, Backup Camera, Bluetooth Wireless, CD/MP3 (Single Disc), Cruise Control, Daytime Running Lights is listed on kbb.com for $53590, Brake Assist, Fullsize, Lane Departure Warning, Moonroof, Remote Engine Start, WiFi Hotspot"
SALGS2FVXHA360320,//atcimages.kbb.com/hn/c/ec5123f685b04da6b1ba5c0b04b0f383.jpg,Used 2017 Land Rover Range Rover HSE,69950,Windy City Motors,Land Rover,Range Rover,2017,4 wheel drive,6-Cylinder Supercharged,Automatic,Gray,"42,704",Sport Utility,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=600647247,Gasoline,17 City / 23 Highway,"Location: CHICAGO, IL. This 2017 Land Rover Range Rover includes 4wd Selector - Electronic Hi-Lo, 4wd Type - Full Time, Abs - 4-Wheel, Active Suspension, Ambient Lighting, Antenna Type - Diversity, Antenna Type - Mast is listed on kbb.com for $69950, Alarm System, Auxiliary Audio Input, Bluetooth, Hands-Free, Brake Assist, Cooled Seats, Cruise Control, DVD Player, Fog Lights, HID Headlights, Heated Passenger Seat, Heated Seats, Keyless Entry, Keyless Start, Lane Departure Warning, Lea, Leather Wrapped Steering Wheel, Luxury, Moonroof, Navigation System, Parking assist, Power Passenger Seat, Power Windows, Premium Sound System, Premium Wheels, Rear Heated Seats, Rear Spoiler, Rear Tow Hooks, Rearview Camera, Remote Engine Start, Satellite Radio, Side Air Bag, Steering Wheel Controls, Sunroof, WiFi Hotspot"
6G3F15RW7HL309375,//atcimages.kbb.com/hn/c/927c72d01eb842a1855305e577355bff.jpg,Used 2017 Chevrolet SS,52999,"Vroom - Get It Delivered Nationwide, Contact-Free",Chevrolet,SS,2017,2 wheel drive - rear,8-Cylinder,Automatic,Gray,971,Sedan,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=616520286,Gasoline,14 City / 22 Highway,"Location: Chicago, IL. This 2017 Chevrolet SS includes 12V Power Outlet, 19 Inch Wheels, 4-Wheel Disc Brakes, 9 Speakers, Adaptive Suspension, Adjustable Headrests, Adjustable Lumbar Support, Adjustable Seats is listed on kbb.com for $52999, Blind Spot Alert, Brake Assist, Fullsize, Keyless Start, Lane Departure Warning, Moonroof, Remote Engine Start, WiFi Hotspot"
3C6UR5TJ8MG500649,//atcimages.kbb.com/hn/c/a70ef9f69ce64ec882594d1d0f6b0415.jpg,Certified 2021 RAM 2500 Limited,74994,Marino Chrysler Jeep Dodge,RAM,2500,2021,4 wheel drive,8-Cylinder,Automatic,Black,"8,285",Truck,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=611728765,Gasoline,"","Location: Chicago, IL. This 2021 RAM 2500 includes 1-Year SiriusXM Guardian Trial, 10 Speakers, 12"" Touchscreen Display, 3.73 Axle Ratio, 4-Wheel Disc Brakes, 4G LTE Wi-Fi Hot Spot, 4X4!, ABS brakes is listed on kbb.com for $74994, 77-Inch Bed, Adaptive Cruise Control, Alarm System, Android Auto, Apple CarPlay, Auxiliary Audio Input, Blind Spot Alert, Bluetooth, Hands-Free, Brake Assist, Collision Warning, Cooled Seats, Cruise Control, Fog Lights, Fullsize Crew Cab, Heated Passenger Seat, Heated Seats, Keyless Entry, Keyless Start, Lane Departure Warning, Leather Wrapped Steering Wheel, Navigation System, Parking assist, Power Passenger Seat, Power Windows, Premium Sound System, Premium Wheels, Rear Heated Seats, Rear Tow H, Rearview Camera, Remote Engine Start, Running Boards, Satellite Radio, Side Air Bag, Steering Wheel Controls, WiFi Hotspot"
1FT7W2BTXJEB27567,https://atcimages.kbb.com/hn/c/af164162a95a438eaabe838df8ca9258.jpg,Used 2018 Ford F250 Platinum,66988,Jenkins Used Car Outlet,Ford,F250,2018,4 wheel drive,8-Cylinder Turbo,"",Silver,"88,178",Truck,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=608504487,Diesel,"","Location: Chicago, IL. This 2018 Ford F250 is listed on kbb.com for $66988, Alarm System, Auxiliary Audio Input, Blind Spot Alert, Bluetooth, Hands-Free, Brake Assist, Cooled Seats, Cruise Control, Entertainment System, Fog Lights, Fullsize Crew Cab, Heated Passenger Seat, Heated Seats, Keyless Entry, Leather Wrapped Steering Wheel, Navigation System, Parking assist, Power Passenger Seat, Power Windows, Premium Sound System, Premium Wheels, Rear Heated Seats, Rear Tow Hooks, Rearview Camera, Remote Engine Start, Running Boards, Satellite Radio, Side Air Bag, Steering Wheel Controls, Sunroof, T"
WDDSJ4GBXKN736475,https://atcimages.kbb.com/hn/c/0f1b20ca84f14ee8ad68798bdca67b84.jpg,Certified 2019 Mercedes-Benz CLA 250 4MATIC,35896,Mercedes-Benz of Bend,Mercedes-Benz,CLA 250,2019,All wheel drive,4-Cylinder Turbo,"",Silver,"13,180",Sedan,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=608532846,Gasoline,24 City / 32 Highway,"Location: Chicago, IL. This 2019 Mercedes-Benz CLA 250 is listed on kbb.com for $35896, Alarm System, Auxiliary Audio Input, Blind Spot Alert, Bluetooth, Hands-Free, Brake Assist, Cruise Control, Fog Lights, Heated Passenger Seat, Heated Seats, Keyless Entry, Keyless Start, Leather Wrapped Steering Wheel, Luxury, Power Passenger Seat, Power Windows, Premium Wheels, Rearview Camera, Remote Engine Start, Satellite Radio, Side Air Bag, Steering Wheel Controls, Sunroof"
3VWDP7AJ3DM383980,//atcimages.kbb.com/hn/c/1d7059bada2e48ceb7a244e95638fcfa.jpg,Used 2013 Volkswagen Jetta SE,15590,Carvana - Touchless Delivery to Your Home,Volkswagen,Jetta,2013,2 wheel drive - front,5-Cylinder,Automatic,Gray,"67,600",Sedan,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=615535418,Gasoline,24 City / 31 Highway,"Location: Chicago, IL. This 2013 Volkswagen Jetta includes ABS (4-Wheel), AM/FM Stereo, Air Conditioning, Anti-Theft System, Bluetooth Wireless, CD/MP3 (Multi Disc), Cruise Control, Daytime Running Lights is listed on kbb.com for $15590, Brake Assist, Compact, Moonroof"
1GCRCRECXGZ355849,//atcimages.kbb.com/hn/c/facf8e4aded64109a3018081ccd4c1d1.jpg,Used 2016 Chevrolet Silverado 1500 LT w/ All Star Edition,33990,Carvana - Touchless Delivery to Your Home,Chevrolet,Silverado 1500,2016,2 wheel drive - rear,8-Cylinder,Automatic,Gray,"23,143",Truck,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=605695224,Gasoline,18 City / 24 Highway,"Location: Chicago, IL. This 2016 Chevrolet Silverado 1500 is listed on kbb.com for $33990, 79-Inch Bed, Fullsize Crew Cab, Remote Engine Start, WiFi Hotspot"
ZFBCFYCT4GP377449,//atcimages.kbb.com/hn/c/a792e278fbf242f188fb3aa85d82786e.jpg,Used 2016 FIAT 500X Trekking,16990,Carvana - Touchless Delivery to Your Home,FIAT,500X,2016,All wheel drive,4-Cylinder,Automatic,White,"75,839",Sport Utility,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=615557937,Gasoline,21 City / 29 Highway,"Location: Chicago, IL. This 2016 FIAT 500X includes ABS (4-Wheel), AM/FM Stereo, Air Conditioning, Alloy Wheels, Anti-Theft System, Bluetooth Wireless, Cruise Control, Daytime Running Lights, Dual Air Bags is listed on kbb.com for $16990, Brake Assist, Compact, Keyless Start, Remote Engine Start"
1G1YM3D76E5126060,//atcimages.kbb.com/hn/c/52c7f1905943440aac5296a699d07262.jpg,Used 2014 Chevrolet Corvette Stingray Convertible w/ 3LT Preferred Equipment Group,55590,Carvana - Touchless Delivery to Your Home,Chevrolet,Corvette,2014,2 wheel drive - rear,8-Cylinder,Automatic,Black,"5,363",Convertible,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=616309222,Gasoline,16 City / 27 Highway,"Location: Chicago, IL. This 2014 Chevrolet Corvette includes ABS (4-Wheel), AM/FM Stereo, Air Conditioning, Alarm System, Alloy Wheels, Backup Camera, Bluetooth Wireless, Cruise Control, Daytime Running Lights is listed on kbb.com for $55590, Keyless Start, Remote Engine Start, Sport"
5FNYF5H26MB001150,//atcimages.kbb.com/hn/c/9f2f4eed8ae04d4bbf815a44633cc701.jpg,Used 2021 Honda Pilot Special Edition,41990,Carvana - Touchless Delivery to Your Home,Honda,Pilot,2021,2 wheel drive - front,6-Cylinder,Automatic,Gray,"13,027",Sport Utility,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=615546903,Gasoline,20 City / 27 Highway,"Location: Chicago, IL. This 2021 Honda Pilot includes ABS (4-Wheel), AM/FM/HD Radio, Air Conditioning, Alarm System, Alloy Wheels, Backup Camera, Bluetooth Wireless, Daytime Running Lights, Dual Air Bags is listed on kbb.com for $41990, Adaptive Cruise Control, Blind Spot Alert, Brake Assist, Keyless Start, Lane Departure Warning, Midsize, Moonroof, Remote Engine Start"
2C3CDXCT7GH121036,//atcimages.kbb.com/hn/c/162251443b5d44df82e32883b93ff7cc.jpg,Used 2016 Dodge Charger R/T,29990,Carvana - Touchless Delivery to Your Home,Dodge,Charger,2016,2 wheel drive - rear,8-Cylinder,Automatic,White,"49,990",Sedan,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=615768055,Gasoline,16 City / 25 Highway,"Location: Chicago, IL. This 2016 Dodge Charger includes Alloy Wheels is listed on kbb.com for $29990, Brake Assist, Fullsize, Keyless Start, Remote Engine Start, WiFi Hotspot"
3MZBN1M34JM271708,//atcimages.kbb.com/hn/c/1f6f47323030483185c6fb2e3e1b2a59.jpg,Used 2018 MAZDA MAZDA3 Grand Touring,24990,Carvana - Touchless Delivery to Your Home,MAZDA,MAZDA3,2018,2 wheel drive - front,4-Cylinder,Automatic,Red,"11,112",Hatchback,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=615566584,Gasoline,26 City / 35 Highway,"Location: Chicago, IL. This 2018 MAZDA MAZDA3 includes ABS (4-Wheel), AM/FM/HD Radio, Air Conditioning, Alarm System, Alloy Wheels, Backup Camera, Blind-Spot Monitor, Bluetooth Wireless, Bose Surround Sound is listed on kbb.com for $24990, Blind Spot Alert, Brake Assist, Compact, Keyless Start, Moonroof"
5YJ3E1EB6KF437133,//atcimages.kbb.com/hn/c/76cc84f374c74e96960ec0ffef367532.jpg,Used 2019 Tesla Model 3,55990,Carvana - Touchless Delivery to Your Home,Tesla,Model 3,2019,All wheel drive,Electric,Single-Speed,Black,"17,708",Sedan,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=615501616,Electric,"","Location: Chicago, IL. This 2019 Tesla Model 3 includes ABS (4-Wheel), AM/FM Stereo, Air Conditioning, Alarm System, Alloy Wheels, Autopilot, Backup Camera, Bluetooth Wireless, Collision Warning, Cruise Control is listed on kbb.com for $55990, Adaptive Cruise Control, Blind Spot Alert, Brake Assist, Compact, Keyless Start, Lane Departure Warning, Moonroof, WiFi Hotspot"
1FA6P8JZ7G5522306,//atcimages.kbb.com/hn/c/3b78a1a656424dbf8794d2cdcd9558bc.jpg,Used 2016 Ford Mustang Shelby GT350,56990,Carvana - Touchless Delivery to Your Home,Ford,Mustang,2016,2 wheel drive - rear,8-Cylinder,Manual,Gray,"16,241",Coupe,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=616402069,Gasoline,14 City / 21 Highway,"Location: Chicago, IL. This 2016 Ford Mustang includes ABS (4-Wheel), AM/FM Stereo, AdvanceTrac, Air Conditioning, Backup Camera, CD/MP3 (Single Disc), Cruise Control, Dual Air Bags, HID Headlamps is listed on kbb.com for $56990, Brake Assist, Keyless Start, Sport"
2C3CDZL97KH641648,//atcimages.kbb.com/hn/c/329c3434231549198bf278ddce79c9c4.jpg,Used 2019 Dodge Challenger SRT Hellcat Redeye,83990,Carvana - Touchless Delivery to Your Home,Dodge,Challenger,2019,2 wheel drive - rear,8-Cylinder Supercharged,Automatic,White,"4,898",Coupe,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=616399425,Gasoline,13 City / 22 Highway,"Location: Chicago, IL. This 2019 Dodge Challenger includes ABS (4-Wheel), AM/FM/HD Radio, Air Conditioning, Alarm System, Backup Camera, Blind-Spot Alert, Bluetooth Wireless, CD/MP3 (Single Disc), Cruise Control is listed on kbb.com for $83990, Brake Assist, Keyless Start, Sport, WiFi Hotspot"
1C4RJFDJ1GC307907,//atcimages.kbb.com/hn/c/0b4fc192737f431599eaf75d2510eafc.jpg,Used 2016 Jeep Grand Cherokee SRT,56950,Windy City Motors,Jeep,Grand Cherokee,2016,4 wheel drive,8-Cylinder,Automatic,Black,"62,306",Sport Utility,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=614180871,Gasoline,13 City / 19 Highway,"Location: CHICAGO, IL. This 2016 Jeep Grand Cherokee includes 4wd Type - Full Time, Abs - 4-Wheel, Active Head Restraints - Dual Front, Active Suspension, Adaptive Cruise Control, Adaptive Stop And Go Cruise Control - Semi-Automatic is listed on kbb.com for $56950, Adaptive Cruise Control, Alarm System, Auxiliary Audio Input, Blind Spot Alert, Bluetooth, Hands-Free, Brake Assist, Cooled Seats, Cruise Control, Fog Lights, Heated Passenger Seat, Heated Seats, Keyless Entry, Keyless Start, Leather Wrapped Steering Wheel, Midsize, Moonroof, Navigation System, Parking assist, Power Passenger Seat, Power Windows, Premium Sound System, Premium Wheels, Rear Heated Seats, Rear Spoiler, Rearview Camera, Remote Engine Start, Satellite Radio, Side Air Bag, Steering Wheel Controls, Sunroof, WiFi Hotspot"
1FTEW1EG0LFA11727,//atcimages.kbb.com/hn/c/f917d95d195e4e3aa30a5195ea2b0531.jpg,Used 2020 Ford F150 Limited,61999,"Vroom - Get It Delivered Nationwide, Contact-Free",Ford,F150,2020,4 wheel drive,6-Cylinder Turbo,Automatic,Black,"22,690",Truck,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=614655884,Gasoline,17 City / 21 Highway,"Location: Chicago, IL. This 2020 Ford F150 includes 110V Power Outlet, 22 Inch Wheels, 2nd Row Heated Seats, 3-Point Seat Belts, Adaptive Cruise Control, Adjustable Pedals, Adjustable Seats, Advanced Security Package is listed on kbb.com for $61999, 66-Inch Bed, Adaptive Cruise Control, Blind Spot Alert, Brake Assist, Fullsize Crew Cab, Keyless Start, Lane Departure Warning, Moonroof, Remote Engine Start, WiFi Hotspot"
1C4HJXEG4JW322539,//atcimages.kbb.com/hn/c/d58fb32154714ffc80861180f6e54801.jpg,Certified 2018 Jeep Wrangler Unlimited Sahara w/ Quick Order Package 24M Moab,51994,Marino Chrysler Jeep Dodge,Jeep,Wrangler,2018,4 wheel drive,6-Cylinder,Automatic,Red,"19,922",Sport Utility,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=609804828,Gasoline,18 City / 23 Highway,"Location: Chicago, IL. This 2018 Jeep Wrangler includes 1-Yr SiriusXM Radio Service, 3.45 Rear Axle Ratio, 4-Wheel Disc Brakes, 8 Speakers, ABS brakes, AM/FM radio: SiriusXM, Air Conditioning, Alloy wheels is listed on kbb.com for $51994, Alarm System, Android Auto, Apple CarPlay, Auxiliary Audio Input, Blind Spot Alert, Bluetooth, Hands-Free, Brake Assist, Cruise Control, Fog Lights, Heated Passenger Seat, Heated Seats, Keyless Entry, Keyless Start, Leather Wrapped Steering Wheel, Midsize, Navigation System, Power Windows, Premium Sound System, Premium Wheels, Rear Tow Hooks, Rearview Camera, Remote Engine Start, Satellite Radio, Side Air Bag, Steering Wheel Controls"
1G1YY3D71K5115886,//atcimages.kbb.com/hn/c/78d18b0e46884cd18bb493b0ab54a378.jpg,Certified 2019 Chevrolet Corvette Grand Sport,75995,Mike Anderson Chevrolet - Chicago,Chevrolet,Corvette,2019,2 wheel drive - rear,8-Cylinder,Automatic,Red,"6,797",Convertible,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=604410675,Gasoline,15 City / 25 Highway,"Location: Chicago, IL. This 2019 Chevrolet Corvette includes Air Conditioning, Anti-Lock Brakes is listed on kbb.com for $75995, Alarm System, Android Auto, Apple CarPlay, Auxiliary Audio Input, Bluetooth, Hands-Free, Cruise Control, HID Headlights, Heated Passenger Seat, Heated Seats, Keyless Entry, Keyless Start, Leather Seats, Leather Wrapped Steering Wheel, Navigation System, Power Passenger Seat, Power Windows, Premium Sound System, Premium Wheels, Rear Spoiler, Rearview Camera, Remote Engine Start, Satellite Radio, Side Air Bag, Sport, Steering Wheel Controls, Sunroof, WiFi Hotspot"
1HGCR2F34HA227120,//atcimages.kbb.com/hn/c/04415474f39a49daae6f62b1f964a08c.jpg,Used 2017 Honda Accord LX,19990,Carvana - Touchless Delivery to Your Home,Honda,Accord,2017,2 wheel drive - front,4-Cylinder,Automatic,Gray,"56,520",Sedan,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=615543074,Gasoline,27 City / 36 Highway,"Location: Chicago, IL. This 2017 Honda Accord includes ABS (4-Wheel), AM/FM Stereo, Air Conditioning, Alarm System, Alloy Wheels, Bluetooth Wireless, CD/MP3 (Single Disc), Cruise Control, Daytime Running Lights is listed on kbb.com for $19990, Midsize"
1G1YB2D73F5110979,//atcimages.kbb.com/hn/c/ea2ed44bdf484802beb0c63777275ca2.jpg,Used 2015 Chevrolet Corvette Stingray Coupe w/ Battery Protection Package,45990,Carvana - Touchless Delivery to Your Home,Chevrolet,Corvette,2015,2 wheel drive - rear,8-Cylinder,Automatic,Gray,"40,921",Coupe,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=616392877,Gasoline,"","Location: Chicago, IL. This 2015 Chevrolet Corvette includes ABS (4-Wheel), AM/FM Stereo, Active Stability Control, Air Conditioning, Anti-Theft System, Backup Camera, Bluetooth Wireless, Cruise Control is listed on kbb.com for $45990, Keyless Start, Remote Engine Start, Sport, WiFi Hotspot"
JF1GJAA62GH011118,//atcimages.kbb.com/hn/c/4525f0bd5f24431e9e5dd0334ca9eb8e.jpg,Used 2016 Subaru Impreza 2.0i,19990,Carvana - Touchless Delivery to Your Home,Subaru,Impreza,2016,All wheel drive,4-Cylinder,Automatic,Green,"43,420",Sedan,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=616094335,Gasoline,28 City / 36 Highway,"Location: Chicago, IL. This 2016 Subaru Impreza includes ABS (4-Wheel), AM/FM/HD Radio, Air Conditioning, Alarm System, Alloy Wheels, Backup Camera, Bluetooth Wireless, CD/MP3 (Single Disc), Cruise Control is listed on kbb.com for $19990, Brake Assist, Compact"
1FATP8UHXK5149082,//atcimages.kbb.com/hn/c/9103b55e18c74b7b9cf074b94c58e547.jpg,Used 2019 Ford Mustang Premium,31990,Carvana - Touchless Delivery to Your Home,Ford,Mustang,2019,2 wheel drive - rear,4-Cylinder Turbo,Automatic,Blue,"30,608",Convertible,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=615501527,Gasoline,"","Location: Chicago, IL. This 2019 Ford Mustang includes ABS (4-Wheel), AM/FM Stereo, AdvanceTrac, Air Conditioning, Alloy Wheels, Backup Camera, Bang & Olufsen Radio System, CD/MP3 (Single Disc), Cruise Control is listed on kbb.com for $31990, Brake Assist, Keyless Start, Sport"
5FNYF7H26KB006857,//atcimages.kbb.com/hn/c/533181fe24e54dcaad297895f4c9bbd0.jpg,Used 2019 Honda Passport Sport,30990,Carvana - Touchless Delivery to Your Home,Honda,Passport,2019,2 wheel drive - front,6-Cylinder,Automatic,Blue,"33,080",Sport Utility,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=604393751,Gasoline,20 City / 25 Highway,"Location: Chicago, IL. This 2019 Honda Passport includes ABS (4-Wheel), AM/FM Stereo, Adaptive Cruise Control, Air Conditioning, Alarm System, Backup Camera, Bluetooth Wireless, Daytime Running Lights is listed on kbb.com for $30990, Adaptive Cruise Control, Brake Assist, Keyless Start, Lane Departure Warning, Midsize, Remote Engine Start"
5YJYGDEE0LF041177,//atcimages.kbb.com/hn/c/410c101a5ba942ae9c2b683728c98039.jpg,Used 2020 Tesla Model Y AWD,60990,Carvana - Touchless Delivery to Your Home,Tesla,Model Y,2020,All wheel drive,Electric,Single-Speed,White,"19,248",Sport Utility,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=615995887,Electric,"","Location: Chicago, IL. This 2020 Tesla Model Y includes 5-Passenger Seating, ABS (4-Wheel), AM/FM Stereo, Air Conditioning, Alarm System, Alloy Wheels, Backup Camera, Bluetooth Wireless, Cruise Control is listed on kbb.com for $60990, Adaptive Cruise Control, Blind Spot Alert, Brake Assist, Compact, Keyless Start, Lane Departure Warning, Moonroof, WiFi Hotspot"
WDDPK3JAXGF115042,//atcimages.kbb.com/hn/c/6a2becefe68f4b5faa718530ca9fb8e3.jpg,Used 2016 Mercedes-Benz SLK 300,34990,Carvana - Touchless Delivery to Your Home,Mercedes-Benz,SLK 300,2016,2 wheel drive - rear,4-Cylinder Turbo,Automatic,Red,"28,184",Convertible,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=615546943,Gasoline,25 City / 32 Highway,"Location: Chicago, IL. This 2016 Mercedes-Benz SLK 300 includes ABS (4-Wheel), AM/FM Stereo, Air Conditioning, Alloy Wheels, Anti-Theft System, Bluetooth Wireless, CD/MP3 (Single Disc), Cruise Control, Daytime Running Lights is listed on kbb.com for $34990, Brake Assist, Luxury, Moonroof"
2G61L5S30H9122734,//atcimages.kbb.com/hn/c/9ece5aeff0b44f5a836416e19ed0bafe.jpg,Used 2017 Cadillac XTS,25590,Carvana - Touchless Delivery to Your Home,Cadillac,XTS,2017,2 wheel drive - front,6-Cylinder,Automatic,White,"41,140",Sedan,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=615767706,Gasoline,18 City / 28 Highway,"Location: Chicago, IL. This 2017 Cadillac XTS includes ABS (4-Wheel), AM/FM/HD Radio, Air Conditioning, Alarm System, Alloy Wheels, Bluetooth Wireless, Bose Premium Sound, CUE Infotainment, Cruise Control is listed on kbb.com for $25590, Keyless Start, Luxury, Remote Engine Start, WiFi Hotspot"
ZACCJBDB7HPE84613,//atcimages.kbb.com/hn/c/d541ba68220243e58b71fe462a04d894.jpg,Used 2017 Jeep Renegade Limited,22990,Carvana - Touchless Delivery to Your Home,Jeep,Renegade,2017,4 wheel drive,4-Cylinder,Automatic,Red,"37,160",Sport Utility,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=615484455,Gasoline,21 City / 29 Highway,"Location: Chicago, IL. This 2017 Jeep Renegade includes ABS (4-Wheel), AM/FM Stereo, Air Conditioning, Alarm System, Alloy Wheels, Backup Camera, Beats Premium Sound, Bluetooth Wireless, Cruise Control is listed on kbb.com for $22990, Brake Assist, Compact, Keyless Start, Remote Engine Start"
5YJ3E1EB7KF487152,//atcimages.kbb.com/hn/c/b26d57c634584879baf451a958f65225.jpg,Used 2019 Tesla Model 3,55990,Carvana - Touchless Delivery to Your Home,Tesla,Model 3,2019,All wheel drive,Electric,Single-Speed,White,"11,534",Sedan,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=615501526,Electric,"","Location: Chicago, IL. This 2019 Tesla Model 3 includes ABS (4-Wheel), AM/FM Stereo, Air Conditioning, Alarm System, Alloy Wheels, Backup Camera, Bluetooth Wireless, Collision Warning, Cruise Control is listed on kbb.com for $55990, Adaptive Cruise Control, Blind Spot Alert, Brake Assist, Compact, Keyless Start, Lane Departure Warning, Moonroof, WiFi Hotspot"
1GC4YME75MF166105,//atcimages.kbb.com/hn/c/bcfb4be68f434390b16736535b74157a.jpg,Used 2021 Chevrolet Silverado 2500 Custom w/ Gooseneck/5TH Wheel Package,56990,Carvana - Touchless Delivery to Your Home,Chevrolet,Silverado 2500,2021,4 wheel drive,8-Cylinder,Automatic,Black,"9,409",Truck,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=615985673,Gasoline,"","Location: Chicago, IL. This 2021 Chevrolet Silverado 2500 includes AM/FM Stereo, Air Conditioning, Backup Camera, Bed Liner, Bluetooth Wireless, Convenience Pkg, Dual Air Bags, Keyless Entry, Oversized Premium Wheels 20+ is listed on kbb.com for $56990, 96-Inch Bed, Fullsize Crew Cab, Remote Engine Start"
1GYS3BKJ6JR263165,//atcimages.kbb.com/hn/c/b0ba0f3703cf4c449f2e8a34fcc50591.jpg,Used 2018 Cadillac Escalade Luxury,55990,Carvana - Touchless Delivery to Your Home,Cadillac,Escalade,2018,2 wheel drive - rear,8-Cylinder,Automatic,Silver,"59,314",Sport Utility,https://www.kbb.com/cars-for-sale/vehicledetails.xhtml?listingId=615750881,Gasoline,14 City / 23 Highway,"Location: Chicago, IL. This 2018 Cadillac Escalade includes ABS (4-Wheel), AM/FM/HD Radio, Air Conditioning, Anti-Theft System, Automatic F&R Park Assist, Bluetooth Wireless, Bose Surround Sound, CD/MP3 (Single Disc) is listed on kbb.com for $55990, Blind Spot Alert, Brake Assist, Keyless Start, Lane Departure Warning, Luxury, Moonroof, Remote Engine Start, WiFi Hotspot"
